date,country,monthly_hashrate_%,monthly_hashrate,Open,High,Low,Close,Adj Close,Volume,gCO2e/kWh
7/1/21,Germany *,4.70%,4.71,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079,53.128444
7/1/21,"Iran, Islamic Rep.",3.81%,3.82,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079,53.128444
7/1/21,Mainland China,0%,0,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079,53.128444
8/1/21,United States,35.40%,42.74,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Kazakhstan,18.10%,21.85,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Russian Federation,11.23%,13.56,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Canada,9.55%,11.54,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Other,8.86%,10.69,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Ireland *,4.68%,5.65,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Malaysia,4.59%,5.54,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Germany *,4.48%,5.4,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,"Iran, Islamic Rep.",3.11%,3.75,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
8/1/21,Mainland China,0%,0,41460.84375,42541.67969,39540.94141,39974.89453,39974.89453,26688438115,67.960985
9/1/21,United States,27.69%,37.83,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Mainland China,22.29%,30.45,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Kazakhstan,17.72%,24.21,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Other,7.73%,10.56,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Canada,6.89%,9.42,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Russian Federation,6.80%,9.29,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Malaysia,4.72%,6.45,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Germany *,3.37%,4.6,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,Ireland *,2.15%,2.94,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
9/1/21,"Iran, Islamic Rep.",0.63%,0.86,47099.77344,49111.08984,46562.4375,48847.02734,48847.02734,39139399125,76.684961
10/1/21,United States,31.57%,47.08,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Kazakhstan,18.31%,27.31,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Mainland China,18.09%,26.98,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Other,8.08%,12.04,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Canada,6.88%,10.26,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Russian Federation,6.80%,10.15,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Malaysia,3.71%,5.54,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Germany *,3.19%,4.76,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,Ireland *,2.33%,3.47,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
10/1/21,"Iran, Islamic Rep.",1.03%,1.54,43816.74219,48436.01172,43320.02344,48116.94141,48116.94141,42850641582,80.997384
11/1/21,United States,34.73%,55.88,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Mainland China,18.12%,29.15,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Kazakhstan,16.08%,25.87,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Other,8.62%,13.87,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Russian Federation,6.51%,10.48,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Canada,6.36%,10.24,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Malaysia,3.55%,5.71,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Germany *,3.01%,4.84,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,Ireland *,2.15%,3.46,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
11/1/21,"Iran, Islamic Rep.",0.87%,1.39,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843,89.392227
12/1/21,United States,37.45%,64.87,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Mainland China,19.14%,33.16,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Kazakhstan,14.03%,24.3,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Other,9.68%,16.77,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Canada,6.78%,11.74,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Russian Federation,4.72%,8.18,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Germany *,3.06%,5.31,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Malaysia,2.84%,4.93,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,Ireland *,2.06%,3.56,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
12/1/21,"Iran, Islamic Rep.",0.23%,0.4,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307,87.824666
1/1/22,United States,37.84%,70.97,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Mainland China,21.11%,39.6,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Kazakhstan,13.22%,24.8,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Other,9.02%,16.92,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Canada,6.48%,12.15,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Russian Federation,4.66%,8.75,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Germany *,3.06%,5.74,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Malaysia,2.51%,4.7,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,Ireland *,1.97%,3.69,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
1/1/22,"Iran, Islamic Rep.",0.12%,0.23,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004,95.750185
