Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh","Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th","Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hash rate MH/s
2018-08-12T00:00:00,13.24409222,4.457820758,6.337264364,116.0977124,39.07725677,55.55245942,94.29,112.764,166.67,1.166602,29.245037,55.608012,526.439996,445023.4343
2018-08-13T00:00:00,12.78976176,4.578891704,6.392397103,112.1150516,40.13856468,56.035753,94.29,112.764,166.67,1.176751,29.499462,56.091789,526.439996,401869.6467
2018-08-14T00:00:00,11.93119601,4.558996191,6.248263004,104.5888642,39.96416061,54.77227349,94.29,112.764,166.67,1.150218,28.834315,54.827046,526.439996,401869.6467
2018-08-15T00:00:00,11.21634725,4.622985898,6.208691661,98.3225,40.52509438,54.4253911,94.29,112.764,166.67,1.142933,28.651703,54.479816,526.439996,418052.317
2018-08-16T00:00:00,10.7000473,4.706200406,6.231224624,93.79661465,41.25455276,54.62291505,94.29,112.764,166.67,1.147081,28.755687,54.677538,526.439996,372201.4177
2018-08-17T00:00:00,9.775918372,4.654852186,6.062932616,85.69570045,40.80443427,53.14766731,94.29,112.764,166.67,1.116101,27.979058,53.200815,526.439996,423446.5405
2018-08-18T00:00:00,9.728277419,4.63216771,6.033386145,85.27807985,40.60558214,52.88866295,94.29,112.764,166.67,1.110662,27.842708,52.941552,526.439996,369504.306
2018-08-19T00:00:00,9.637527032,4.588956461,5.977103609,84.48256197,40.22679234,52.39529024,94.29,112.764,166.67,1.100301,27.582976,52.447686,526.439996,412658.0936
2018-08-20T00:00:00,9.637527032,4.588956461,5.977103609,84.48256197,40.22679234,52.39529024,94.29,112.764,166.67,1.100301,27.582976,52.447686,526.439996,403437.3998
2018-08-21T00:00:00,9.746426353,4.640809415,6.044641944,85.43717341,40.68133533,52.98733128,94.29,112.764,166.67,1.112734,27.89465,53.040319,526.439996,406057.1232
2018-08-22T00:00:00,9.737349029,4.636487202,6.039012273,85.35760159,40.64344681,52.93798158,94.29,112.764,166.67,1.111698,27.868671,52.99092,526.439996,398197.9531
2018-08-23T00:00:00,9.655675967,4.597598167,5.988359408,84.64165552,40.30254553,52.49395857,94.29,112.764,166.67,1.102373,27.634919,52.546453,526.439996,379859.8895
2018-08-24T00:00:00,9.627623977,4.584241072,5.970961828,84.39575178,40.18545724,52.34145138,94.29,112.764,166.67,1.09917,27.554633,52.393793,526.439996,377240.1661
2018-08-25T00:00:00,9.465543593,4.507065691,5.870441098,82.97495513,39.50893785,51.46028667,94.29,112.764,166.67,1.080666,27.090753,51.511747,526.439996,385099.3362
2018-08-26T00:00:00,9.802670335,4.667590267,6.079523932,85.93020816,40.91609628,53.29310679,94.29,112.764,166.67,1.119155,28.055623,53.3464,526.439996,351042.9323
2018-08-27T00:00:00,10.20908132,4.86110488,6.331576203,89.49280685,42.61244538,55.50259699,94.29,112.764,166.67,1.165555,29.218787,55.5581,526.439996,351042.9323
2018-08-28T00:00:00,10.32788655,4.917674583,6.405258091,90.53425353,43.1083354,56.14849242,94.29,112.764,166.67,1.179118,29.558812,56.204641,526.439996,351042.9323
2018-08-29T00:00:00,10.20402693,4.858698209,6.328441519,89.4485001,42.5913485,55.47511836,94.29,112.764,166.67,1.164977,29.204321,55.530593,526.439996,322225.9752
2018-08-30T00:00:00,10.32331218,4.915496471,6.402421105,90.49415454,43.08924206,56.12362341,94.29,112.764,166.67,1.178596,29.54572,56.179747,526.439996,322225.9752
2018-08-31T00:00:00,10.45298048,4.977238681,6.48284017,91.63082692,43.63047428,56.82857693,94.29,112.764,166.67,1.1934,29.916836,56.885406,526.439996,442733.2505
2018-09-01T00:00:00,10.60585783,5.050031989,6.578951789,92.97094971,44.26858041,57.67109138,94.29,112.928,166.67,1.211093,30.360369,57.728762,526.439996,353662.6557
2018-09-02T00:00:00,10.32876943,4.918094969,6.408342505,90.54199281,43.11202049,56.1755304,94.29,112.928,166.67,1.179686,29.573046,56.231706,526.439996,353662.6557
2018-09-03T00:00:00,9.937021594,4.731562287,6.166622517,87.10793129,41.47687501,54.05661299,94.29,112.928,166.67,1.135189,28.457563,54.11067,526.439996,411296.57
2018-09-04T00:00:00,9.679039291,4.60872273,6.007707861,84.84645843,40.40006345,52.66356711,94.29,112.928,166.67,1.105935,27.724208,52.716231,526.439996,363827.6082
2018-09-05T00:00:00,9.612155096,4.576875488,5.967362051,84.26015158,40.12089053,52.30989574,94.29,112.928,166.67,1.098508,27.538021,52.362206,526.439996,363827.6082
2018-09-06T00:00:00,9.573934332,4.558676481,5.944947823,83.92510835,39.96135803,52.11341261,94.29,112.928,166.67,1.094382,27.434585,52.165526,526.439996,327444.8473
2018-09-07T00:00:00,9.600009139,4.57109213,5.962475569,84.15368011,40.07019361,52.26706084,94.29,112.928,166.67,1.097608,27.515471,52.319328,526.439996,382018.9886
2018-09-08T00:00:00,9.652658764,4.596161511,5.995175757,84.61520672,40.2899518,52.55371068,94.29,112.928,166.67,1.103628,27.666375,52.606264,526.439996,382018.9886
2018-09-09T00:00:00,9.901795175,4.714789053,6.149912043,86.7991365,41.32984084,53.91012897,94.29,112.928,166.67,1.132113,28.380448,53.964039,526.439996,408006.6749
2018-09-10T00:00:00,9.871783146,4.700498676,6.131271854,86.53605106,41.20457139,53.74672907,94.29,112.928,166.67,1.128681,28.294428,53.800476,526.439996,361228.8395
2018-09-11T00:00:00,10.07357861,4.796584591,6.256605123,88.3049901,42.04686052,54.84540051,94.29,112.928,166.67,1.151753,28.872812,54.900246,526.439996,361228.8395
2018-09-12T00:00:00,10.48722117,4.993542553,6.513514633,91.93098077,43.77339402,57.09746928,94.29,112.928,166.67,1.199047,30.058391,57.154567,526.439996,356031.3023
2018-09-13T00:00:00,10.52948773,5.013667986,6.539765997,92.30148943,43.94981357,57.32758873,94.29,112.928,166.67,1.203879,30.179536,57.384916,526.439996,369025.1454
2018-09-14T00:00:00,10.33839248,4.922677032,6.421078531,90.62634846,43.15218686,56.2871744,94.29,112.928,166.67,1.182031,29.63182,56.343462,526.439996,369025.1454
2018-09-15T00:00:00,10.23869906,4.875207512,6.359159882,89.75243592,42.73606905,55.74439552,94.29,112.928,166.67,1.170632,29.346079,55.80014,526.439996,402809.1376
2018-09-16T00:00:00,9.999431413,4.761279034,6.210552995,87.65501577,41.73737201,54.44170755,94.29,112.928,166.67,1.143276,28.660292,54.496149,526.439996,397611.6003
2018-09-17T00:00:00,9.999431413,4.761279034,6.210552995,87.65501577,41.73737201,54.44170755,94.29,112.928,166.67,1.143276,28.660292,54.496149,526.439996,397611.6003
2018-09-18T00:00:00,10.00940018,4.766025713,6.216744505,87.74240201,41.7789814,54.49598233,94.29,112.928,166.67,1.144416,28.688865,54.550478,526.439996,426555.35
2018-09-19T00:00:00,9.889766363,4.709061474,6.142441061,86.69369194,41.27963288,53.84463834,94.29,112.928,166.67,1.130737,28.345971,53.898483,526.439996,373235.9313
2018-09-20T00:00:00,9.953184774,4.739258466,6.181829641,87.24961773,41.54433971,54.18991863,94.29,112.928,166.67,1.137988,28.527741,54.244109,526.439996,373235.9313
2018-09-21T00:00:00,10.10010771,4.809216554,6.273082099,88.53754421,42.15759232,54.98983768,94.29,112.928,166.67,1.154787,28.94885,55.044828,526.439996,355462.7917
2018-09-22T00:00:00,10.27902558,4.894409186,6.384206305,90.1059382,42.90439092,55.96395247,94.29,112.928,166.67,1.175243,29.461663,56.019916,526.439996,363079.8515
2018-09-23T00:00:00,10.41711691,4.960162061,6.469973536,91.31644683,43.48078063,56.71578802,94.29,112.928,166.67,1.191032,29.857459,56.772504,526.439996,363079.8515
2018-09-24T00:00:00,10.57477149,5.035230075,6.567891317,92.69844689,44.13882684,57.57413528,94.29,112.928,166.67,1.209057,30.309328,57.631709,526.439996,406243.1905
2018-09-25T00:00:00,10.87597752,5.178650823,6.754967551,95.3388189,45.39605311,59.21404555,94.29,112.928,166.67,1.243495,31.172642,59.27326,526.439996,345306.7119
2018-09-26T00:00:00,10.73283751,5.110493996,6.666064637,94.08405361,44.79859037,58.43472261,94.29,112.928,166.67,1.227129,30.762375,58.493157,526.439996,345306.7119
2018-09-27T00:00:00,10.64667293,5.069466303,6.612548625,93.3287349,44.43894161,57.96560125,94.29,112.928,166.67,1.217278,30.515411,58.023567,526.439996,391009.0709
2018-09-28T00:00:00,10.74826353,5.117839174,6.675645595,94.21927813,44.8629782,58.51870929,94.29,112.928,166.67,1.228893,30.806589,58.577228,526.439996,368157.8914
2018-09-29T00:00:00,10.71778578,5.103327041,6.656716149,93.95211015,44.73576484,58.35277377,94.29,112.928,166.67,1.225408,30.719234,58.411127,526.439996,368157.8914
2018-09-30T00:00:00,10.84985414,5.166212045,6.738742565,95.10982135,45.28701479,59.07181733,94.29,112.928,166.67,1.240508,31.097767,59.130889,526.439996,350384.7518
2018-10-01T00:00:00,10.95144474,5.204939085,6.780775928,96.00036458,45.62649602,59.44028178,93.1,110.542,166.67,1.248246,31.291742,59.499722,526.439996,383102.8473
2018-10-02T00:00:00,10.62635538,5.041782388,6.560601983,93.15063126,44.19626441,57.51023698,93.1,110.542,166.67,1.207715,30.275689,57.567747,526.439996,383102.8473
2018-10-03T00:00:00,10.68731088,5.061954472,6.579130359,93.68496722,44.3730929,57.67265673,93.1,110.542,166.67,1.211126,30.361193,57.730329,526.439996,338898.6726
2018-10-04T00:00:00,10.80565897,5.108865215,6.632018301,94.7224065,44.78431247,58.13627243,93.1,110.542,166.67,1.220862,30.605259,58.194409,526.439996,363456.5474
2018-10-05T00:00:00,10.61766663,5.011079826,6.497194665,93.07446572,43.92712575,56.95440843,93.1,110.542,166.67,1.196043,29.983079,57.011363,526.439996,363456.5474
2018-10-06T00:00:00,10.39705079,4.898078733,6.342803601,91.14054726,42.93655817,55.60101637,93.1,110.542,166.67,1.167621,29.270599,55.656617,526.439996,417483.872
2018-10-07T00:00:00,10.24468775,4.816494838,6.228441577,89.80493279,42.22139375,54.59851886,93.1,110.542,166.67,1.146569,28.742844,54.653117,526.439996,380647.0598
2018-10-08T00:00:00,10.06899852,4.733895321,6.121628161,88.26484102,41.49732638,53.66219246,93.1,110.542,166.67,1.126906,28.249924,53.715855,526.439996,380647.0598
2018-10-09T00:00:00,10.05370964,4.726707322,6.112333014,88.13081872,41.43431639,53.5807112,93.1,110.542,166.67,1.125195,28.207029,53.634292,526.439996,397837.5722
2018-10-10T00:00:00,10.10538496,4.751002246,6.143749951,88.58380457,41.64728569,53.85611207,93.1,110.542,166.67,1.130978,28.352011,53.909968,526.439996,356089.185
2018-10-11T00:00:00,10.21785864,4.803881251,6.21213034,89.56974883,42.11082304,54.45553456,93.1,110.542,166.67,1.143566,28.667571,54.50999,526.439996,356089.185
2018-10-12T00:00:00,10.23903621,4.81383779,6.225005621,89.75539137,42.19810207,54.56839927,93.1,110.542,166.67,1.145936,28.726988,54.622968,526.439996,351177.61
2018-10-13T00:00:00,10.40845102,4.893487421,6.328004396,91.24048166,42.89631073,55.47128653,93.1,110.542,166.67,1.164897,29.202304,55.526758,526.439996,363122.6229
2018-10-14T00:00:00,10.11197366,4.754099896,6.147755671,88.64156114,41.67443969,53.89122621,93.1,110.542,166.67,1.131716,28.370497,53.945117,526.439996,363122.6229
2018-10-15T00:00:00,10.39786224,4.888509151,6.321566755,91.14766039,42.85267122,55.41485418,93.1,110.542,166.67,1.163712,29.172596,55.470269,526.439996,316188.4063
2018-10-16T00:00:00,10.4508033,4.913399156,6.353753221,91.61174171,43.07085701,55.69700074,93.1,110.542,166.67,1.169637,29.321129,55.752698,526.439996,395235.5079
2018-10-17T00:00:00,10.38727346,4.883530881,6.315129115,91.05483911,42.8090317,55.35842182,93.1,110.542,166.67,1.162527,29.142887,55.41378,526.439996,395235.5079
2018-10-18T00:00:00,10.15757172,4.775537621,6.175477826,89.04127369,41.86236278,54.13423862,93.1,110.542,166.67,1.136819,28.498428,54.188373,526.439996,373003.5106
2018-10-19T00:00:00,10.20857274,4.799515526,6.20648481,89.48834863,42.0725531,54.40604585,93.1,110.542,166.67,1.142527,28.641519,54.460452,526.439996,365592.8448
2018-10-20T00:00:00,10.17448063,4.78348727,6.1857579,89.18949719,41.93204941,54.22435376,93.1,110.542,166.67,1.138711,28.545869,54.278578,526.439996,365592.8448
2018-10-21T00:00:00,10.3752675,4.877886334,6.307829879,90.94959492,42.75955161,55.29443672,93.1,110.542,166.67,1.161183,29.109203,55.349731,526.439996,301367.0748
2018-10-22T00:00:00,10.24124196,4.814874818,6.226346651,89.77472705,42.20719265,54.58015474,93.1,110.542,166.67,1.146183,28.733176,54.634735,526.439996,397705.7298
2018-10-23T00:00:00,10.3829048,4.881476975,6.31247311,91.01654345,42.79102716,55.33513928,93.1,110.542,166.67,1.162038,29.130631,55.390474,526.439996,397705.7298
2018-10-24T00:00:00,10.07452149,4.73649192,6.124985948,88.31325535,41.52008817,53.69162682,93.1,110.542,166.67,1.127524,28.26542,53.745318,526.439996,380414.1763
2018-10-25T00:00:00,10.01832608,4.710071895,6.090820941,87.82064639,41.28849023,53.39213637,93.1,110.542,166.67,1.121235,28.107756,53.445529,526.439996,303837.2967
2018-10-26T00:00:00,10.02852914,4.71486882,6.097024075,87.91008642,41.33054007,53.44651304,93.1,110.542,166.67,1.122377,28.136382,53.49996,526.439996,303837.2967
2018-10-27T00:00:00,9.957116281,4.681294379,6.053607349,87.28408132,41.03622653,53.06592202,93.1,110.542,166.67,1.114384,27.936024,53.118988,526.439996,370533.2886
2018-10-28T00:00:00,9.977519546,4.690886885,6.06601188,87.46293634,41.12031443,53.17466014,93.1,110.542,166.67,1.116668,27.993268,53.227835,526.439996,373779.2424
2018-10-29T00:00:00,9.885703424,4.647719939,6.010190622,86.65807622,40.74191299,52.68533099,93.1,110.542,166.67,1.106392,27.735665,52.738016,526.439996,373779.2424
2018-10-30T00:00:00,9.885703424,4.647719939,6.010190622,86.65807622,40.74191299,52.68533099,93.1,110.542,166.67,1.106392,27.735665,52.738016,526.439996,321734.0315
2018-10-31T00:00:00,10.39579934,4.887539288,6.320312579,91.12957702,42.8441694,55.40386007,93.1,110.542,166.67,1.163481,29.166808,55.459264,526.439996,373779.2424
2018-11-01T00:00:00,10.56927995,4.735360624,6.376682376,92.65030807,41.51017123,55.8979977,63.64,104.86,166.67,1.173858,29.426942,55.953896,526.439996,373779.2424
2018-11-02T00:00:00,10.56959424,4.518423926,6.331271331,92.65306315,39.60850413,55.49992448,63.64,104.86,166.67,1.165498,29.21738,55.555424,526.439996,383242.0081
2018-11-03T00:00:00,10.8249965,4.394090359,6.435205449,94.89191928,38.51859609,56.41101096,63.64,104.86,166.67,1.184631,29.697012,56.467422,526.439996,395070.4651
2018-11-04T00:00:00,10.65183589,4.125956371,6.290705087,93.37399341,36.16813354,55.14432079,63.64,104.86,166.67,1.158031,29.030176,55.199465,526.439996,395070.4651
2018-11-05T00:00:00,10.63174977,3.897910176,6.232572297,93.19791852,34.1690806,54.63472876,63.64,104.86,166.67,1.147329,28.761906,54.689363,526.439996,380876.3167
2018-11-06T00:00:00,10.36678162,3.579022873,6.030661403,90.87520766,31.37371451,52.86477786,63.64,104.86,166.67,1.11016,27.830133,52.917643,526.439996,335928.1799
2018-11-07T00:00:00,10.03040346,3.223526655,5.784697796,87.92651674,28.25743465,50.70866088,63.64,104.86,166.67,1.064882,26.695067,50.75937,526.439996,335928.1799
2018-11-08T00:00:00,9.69395959,3.115401813,5.59066511,84.97724976,27.30961229,49.00777035,63.64,104.86,166.67,1.029163,25.79965,49.056778,526.439996,335928.1799
2018-11-09T00:00:00,9.530693467,3.062932069,5.496506866,83.54605893,26.84966252,48.18237919,63.64,104.86,166.67,1.01183,25.365132,48.230562,526.439996,332393.9691
2018-11-10T00:00:00,9.224570202,2.96455153,5.31996057,80.86258239,25.98725871,46.63477436,63.64,104.86,166.67,0.97933,24.55041,46.681409,526.439996,332393.9691
2018-11-11T00:00:00,9.459266324,3.03997713,5.455313664,82.9199286,26.64843952,47.82127958,63.64,104.86,166.67,1.004247,25.175034,47.869101,526.439996,356656.3026
2018-11-12T00:00:00,9.418448365,3.026859235,5.431773279,82.56211837,26.53344806,47.61492456,63.64,104.86,166.67,0.999913,25.066401,47.662539,526.439996,380918.6361
2018-11-13T00:00:00,9.336812447,3.000623445,5.384692509,81.84649791,26.30346512,47.20221453,63.64,104.86,166.67,0.991247,24.849134,47.249417,526.439996,380918.6361
2018-11-14T00:00:00,9.387833467,3.017020355,5.414117166,82.29374817,26.44720043,47.46015108,63.64,104.86,166.67,0.996663,24.984922,47.507611,526.439996,320262.8023
2018-11-15T00:00:00,9.449057549,3.036696279,5.449426096,82.83043847,26.61967958,47.76966916,63.64,104.86,166.67,1.003163,25.147864,47.817439,526.439996,327541.5024
2018-11-16T00:00:00,9.433574382,3.031720368,5.4404967,82.69471303,26.57606074,47.69139408,63.64,104.86,166.67,1.001519,25.106657,47.739085,526.439996,327541.5024
2018-11-17T00:00:00,9.467052194,3.042479319,5.459803903,82.98817954,26.67037371,47.86064101,63.64,104.86,166.67,1.005073,25.195756,47.908502,526.439996,349377.6025
2018-11-18T00:00:00,9.139571359,2.937234978,5.270940347,80.11748253,25.74780182,46.20506308,63.64,104.86,166.67,0.970306,24.324193,46.251268,526.439996,291148.0021
2018-11-19T00:00:00,8.901666601,2.8607782,5.13373678,78.03200943,25.0775817,45.00233661,63.64,104.86,166.67,0.945049,23.69103,45.047339,526.439996,291148.0021
2018-11-20T00:00:00,8.924544202,2.868130502,5.146930666,78.23255447,25.14203198,45.11799422,63.64,104.86,166.67,0.947478,23.751917,45.163112,526.439996,344525.1358
2018-11-21T00:00:00,8.539213638,2.744294672,4.924704226,74.85474675,24.05648709,43.16995724,63.64,104.86,166.67,0.906569,22.726392,43.213127,526.439996,344525.1358
2018-11-22T00:00:00,8.396165063,2.698322354,4.842205772,73.60078294,23.65349375,42.44677579,63.64,104.86,166.67,0.891382,22.34568,42.489223,526.439996,344525.1358
2018-11-23T00:00:00,8.278025877,2.666436668,4.764072708,72.56517484,23.37398383,41.76186136,63.64,101.641,164.0,0.876999,21.985114,41.803623,526.439996,329967.7357
2018-11-24T00:00:00,8.185023064,2.660363467,4.706359927,71.74991218,23.32074615,41.25595112,63.64,98.5607,157.53,0.866375,21.718783,41.297207,526.439996,419738.3697
2018-11-25T00:00:00,8.004716608,2.672511706,4.666638037,70.16934579,23.42723762,40.90774903,63.64,95.5389,136.38,0.859063,21.535475,40.948657,526.439996,419738.3697
2018-11-26T00:00:00,7.672341753,2.626958103,4.531119594,67.25574781,23.02791473,39.71979436,63.64,95.5389,136.38,0.834116,20.910088,39.759514,526.439996,303150.8687
2018-11-27T00:00:00,7.437916527,2.623921503,4.462210502,65.20077628,23.00129589,39.11573726,63.64,95.5389,136.38,0.82143,20.592089,39.154853,526.439996,331571.2626
2018-11-28T00:00:00,7.358114213,2.663401904,4.475896776,64.50122919,23.34738109,39.23571114,63.64,95.5389,136.38,0.82395,20.655248,39.274947,526.439996,331571.2626
2018-11-29T00:00:00,7.017140781,2.611773263,4.332383197,61.51225609,22.89480442,37.9776711,63.64,95.5389,136.38,0.797531,19.992965,38.015649,526.439996,383675.3182
2018-11-30T00:00:00,6.63581248,2.53888658,4.173572588,58.1695322,22.25587976,36.58553731,63.64,95.5389,136.38,0.768296,19.26009,36.622123,526.439996,352886.5581
2018-12-01T00:00:00,6.317413843,2.481183819,4.05676904,55.37844975,21.75005736,35.5616374,63.64,95.5389,136.38,0.746794,18.721068,35.597199,526.439996,352886.5581
2018-12-02T00:00:00,6.150381619,2.441703418,3.979702385,53.91424528,21.40397216,34.88607111,63.64,93.4265,126.09,0.732607,18.365423,34.920957,526.439996,305519.2348
2018-12-03T00:00:00,6.045397677,2.424615996,3.940195625,52.99395603,21.25418382,34.53975485,63.64,93.4265,126.09,0.725335,18.183108,34.574295,526.439996,350518.1919
2018-12-04T00:00:00,5.869707183,2.382448841,3.85839409,51.45385317,20.88454654,33.82268259,63.64,93.4265,126.09,0.710276,17.805613,33.856505,526.439996,350518.1919
2018-12-05T00:00:00,5.746003598,2.359144055,3.808178131,50.36946754,20.68025679,33.38248949,63.64,93.4265,126.09,0.701032,17.573878,33.415872,526.439996,381306.952
2018-12-06T00:00:00,5.753157295,2.38820617,3.843116911,50.43217685,20.93501529,33.68876284,63.64,93.4265,126.09,0.707464,17.735112,33.722452,526.439996,364728.3889
2018-12-07T00:00:00,5.663829657,2.375291205,3.811379211,49.64913077,20.8218027,33.41055016,63.64,93.4265,126.09,0.701622,17.58865,33.443961,526.439996,364728.3889
2018-12-08T00:00:00,5.475529581,2.326032527,3.719007818,47.99849231,20.39000113,32.60082253,63.64,93.4265,126.09,0.684617,17.162377,32.633423,526.439996,312624.3333
2018-12-09T00:00:00,5.437129772,2.309720095,3.692926471,47.66187958,20.24700635,32.37219344,63.64,93.4265,126.09,0.679816,17.042017,32.404566,526.439996,347909.8979
2018-12-10T00:00:00,5.436131139,2.30929587,3.692248194,47.65312557,20.2432876,32.36624767,63.64,93.4265,126.09,0.679691,17.038887,32.398614,526.439996,347909.8979
2018-12-11T00:00:00,5.357258602,2.27579042,3.638677561,46.9617289,19.94957882,31.8966475,63.64,93.4265,126.09,0.66983,16.791671,31.928544,526.439996,347909.8979
2018-12-12T00:00:00,5.296586255,2.250016501,3.597468592,46.42987512,19.72364465,31.53540968,63.64,93.4265,126.09,0.662244,16.601501,31.566945,526.439996,305308.6859
2018-12-13T00:00:00,5.272316452,2.239706567,3.580984417,46.21712602,19.63326776,31.3909094,63.64,93.4265,126.09,0.659209,16.52543,31.4223,526.439996,305308.6859
2018-12-14T00:00:00,5.46646407,2.322181452,3.712850476,47.91902404,20.35624261,32.54684728,63.64,93.4265,126.09,0.683484,17.133962,32.579394,526.439996,371577.2379
2018-12-15T00:00:00,5.599941503,2.378883338,3.803509035,49.08908722,20.85329134,33.3415602,63.64,93.4265,126.09,0.700173,17.552331,33.374902,526.439996,352643.3659
2018-12-16T00:00:00,5.521068966,2.345377887,3.749938402,48.39769055,20.55958255,32.87196003,63.64,93.4265,126.09,0.690311,17.305115,32.904832,526.439996,352643.3659
2018-12-17T00:00:00,5.739486387,2.438162707,3.898288636,50.31233767,21.37293429,34.17239819,63.64,93.4265,126.09,0.71762,17.989717,34.206571,526.439996,364477.0359
2018-12-18T00:00:00,5.751305703,2.443183612,3.906316377,50.41594579,21.41694754,34.24276936,63.64,93.4265,126.09,0.719098,18.026763,34.277012,526.439996,326609.2919
2018-12-19T00:00:00,5.840800062,2.481201266,3.967101405,51.20045334,21.7502103,34.77561092,63.64,93.4265,126.09,0.730288,18.307272,34.810387,526.439996,326609.2919
2018-12-20T00:00:00,5.786739875,2.458236226,3.930383449,50.72656175,21.54889876,34.45374131,63.64,93.4265,126.09,0.723529,18.137827,34.488195,526.439996,338442.9619
2018-12-21T00:00:00,5.669106551,2.408264998,3.850486291,49.69538803,21.11085097,33.75336282,63.64,93.4265,126.09,0.708821,17.76912,33.787116,526.439996,408026.9066
2018-12-22T00:00:00,5.803674088,2.432141844,3.903407836,50.87500705,21.32015541,34.21727309,63.64,95.5389,136.38,0.718563,18.013341,34.25149,526.439996,408026.9066
2018-12-23T00:00:00,6.150457842,2.545979022,4.100247891,53.91491344,22.3180521,35.94277302,63.64,95.5389,136.38,0.754798,18.921713,35.978716,526.439996,334287.1042
2018-12-24T00:00:00,6.081789287,2.487895194,4.020187506,53.31296489,21.80888927,35.24096368,63.64,95.5389,136.38,0.74006,18.552253,35.276205,526.439996,329371.1174
2018-12-25T00:00:00,6.255194292,2.531313902,4.103005623,54.83303316,22.18949766,35.96694729,63.64,95.5389,136.38,0.755306,18.93444,36.002914,526.439996,329371.1174
2018-12-26T00:00:00,6.369389611,2.549960486,4.146047973,55.83406933,22.35295362,36.34425653,63.64,95.5389,136.38,0.763229,19.13307,36.380601,526.439996,339203.091
2018-12-27T00:00:00,6.661291089,2.640863843,4.30605146,58.39287768,23.14981245,37.7468471,63.64,95.5389,136.38,0.792684,19.87145,37.784594,526.439996,388362.9593
2018-12-28T00:00:00,6.884217695,2.703797785,4.420745878,60.34705232,23.70149138,38.75225837,63.64,95.5389,136.38,0.813797,20.400739,38.791011,526.439996,388362.9593
2018-12-29T00:00:00,6.664633426,2.617555384,4.279738389,58.42217661,22.9454905,37.51618672,63.64,95.5389,136.38,0.78784,19.750021,37.553703,526.439996,346577.0713
2018-12-30T00:00:00,6.664633426,2.617555384,4.279738389,58.42217661,22.9454905,37.51618672,63.64,95.5389,136.38,0.78784,19.750021,37.553703,526.439996,336745.0976
2018-12-31T00:00:00,6.711008861,2.63576948,4.309518681,58.82870367,23.10515526,37.77724076,63.64,95.5389,136.38,0.793322,19.88745,37.815018,512.79013,336745.0976
2019-01-01T00:00:00,6.891242445,2.647295156,4.339316723,60.40863128,23.20618934,38.03845039,63.64,97.2138,157.53,0.798807,19.505742,38.076489,512.79013,349035.0647
2019-01-02T00:00:00,6.945517789,2.668611965,4.36573131,60.88440894,23.39305249,38.27000066,63.64,94.2656,136.38,0.80367,19.624479,38.308271,512.79013,292501.2162
2019-01-03T00:00:00,6.925023382,2.660562723,4.343908468,60.70475496,23.32249283,38.07870163,63.64,94.2656,136.38,0.799653,19.526382,38.11678,512.79013,292501.2162
2019-01-04T00:00:00,6.906890297,2.653440898,4.323937274,60.54580034,23.26006291,37.90363414,63.64,94.2656,136.38,0.795976,19.436609,37.941538,512.79013,390820.9527
2019-01-05T00:00:00,7.152283117,2.749819687,4.472408593,62.6969138,24.10491938,39.20513372,63.64,94.2656,136.38,0.823308,20.104006,39.244339,512.79013,371157.0054
2019-01-06T00:00:00,7.028500732,2.701203773,4.385041082,61.61183742,23.67875227,38.43927013,63.64,94.2656,136.38,0.807225,19.711278,38.477709,512.79013,371157.0054
2019-01-07T00:00:00,7.000775068,2.690314433,4.35935703,61.36879425,23.58329632,38.21412372,63.64,94.2656,136.38,0.802497,19.595825,38.252338,512.79013,357640.6663
2019-01-08T00:00:00,6.98048483,2.741607,4.422823053,61.19093002,24.03292696,38.77046688,63.64,94.2656,136.38,0.81418,19.881113,38.809237,512.79013,341384.2724
2019-01-09T00:00:00,7.065373198,2.774947168,4.476608175,61.93506145,24.32518688,39.24194726,63.64,94.2656,136.38,0.824081,20.122883,39.281189,512.79013,341384.2724
2019-01-10T00:00:00,7.071903072,2.777511797,4.480745492,61.99230233,24.34766841,39.27821498,63.64,94.2656,136.38,0.824843,20.141481,39.317493,512.79013,329772.5625
2019-01-11T00:00:00,7.065373198,2.774947168,4.476608175,61.93506145,24.32518688,39.24194726,63.64,94.2656,136.38,0.824081,20.122883,39.281189,512.79013,329772.5625
2019-01-12T00:00:00,6.902126338,2.710831459,4.373175248,60.50403948,23.76314857,38.33525422,63.64,94.2656,136.38,0.80504,19.65794,38.373589,512.79013,329772.5625
2019-01-13T00:00:00,6.87600684,2.700572946,4.35662598,60.27507596,23.67322244,38.19018334,63.64,94.2656,136.38,0.801994,19.583549,38.228374,512.79013,350673.6404
2019-01-14T00:00:00,6.972044857,2.738292174,4.4174755,61.11694521,24.0038692,38.72359023,63.64,94.2656,136.38,0.813195,19.857075,38.762314,512.79013,399442.8222
2019-01-15T00:00:00,6.771152441,2.659391057,4.290190415,59.3559223,23.312222,37.60780917,63.64,94.2656,136.38,0.789764,19.284913,37.645417,512.79013,399442.8222
2019-01-16T00:00:00,6.60974788,2.595998916,4.187924765,57.94104991,22.7565265,36.71134849,63.64,94.2656,136.38,0.770938,18.825217,36.74806,512.79013,346028.9564
