Date,"power GUESS, GW",annualised_consumption_MAX,"annualised consumption GUESS, TWh","Estimated efficiency, J/Th","Hydro-only, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hashrate,BTC_Price,BTC_Volume,SP500_Price,SP500_Volume,Gold_Price,Gold_Volume,Silver_Price,Silver_Volume,ETH_Price,ETH_Volume
11/24/2018,4.706359927,71.74991218,41.25595112,98.5607,0.866375,41.297207,526.439996,42003661.62,4251.582212,500406262.9,,,,,,,113.494003,1800960000
11/25/2018,4.666638037,70.16934579,40.90774903,95.5389,0.859063,40.948657,526.439996,36711861.73,3808.498595,812135715.2,,,,,,,116.449997,2466750000
11/26/2018,4.531119594,67.25574781,39.71979436,95.5389,0.834116,39.759514,526.439996,43326611.59,3897.414512,739497600.7,2673.45,3523520000,1220.2,2,14.183,-,108.334999,2139490000
11/27/2018,4.462210502,65.20077628,39.11573726,95.5389,0.82143,39.154853,526.439996,39027024.18,3747.028843,545293272.8,2682.17,3494380000,1211.2,5,14.062,-,110.010002,2320010000
11/28/2018,4.475896776,64.50122919,39.23571114,95.5389,0.82395,39.274947,526.439996,34727436.77,4095.425351,754093815.5,2743.79,3984540000,1221.4,247168,14.303,84402,122.438004,2673470000
11/29/2018,4.332383197,61.51225609,37.9776711,95.5389,0.797531,38.015649,526.439996,33404486.8,4251.876916,541778532.4,2737.8,3599200000,1224.1,55478,14.273,23378,117.542648,2196099151
11/30/2018,4.173572588,58.1695322,36.58553731,95.5389,0.768296,36.622123,526.439996,41011449.14,4106.441208,520780446.2,2760.17,4668310000,1220.2,2060,14.094,1093,113.171417,2020748396
12/1/2018,4.05676904,55.37844975,35.5616374,95.5389,0.746794,35.597199,526.439996,37704074.21,4109.427599,324534091.6,,,,,,,118.635559,2131475768
12/2/2018,3.979702385,53.91424528,34.88607111,93.4265,0.732607,34.920957,526.439996,35101305.98,4154.872694,319145307.5,,,,,,,116.388901,1856199149
12/3/2018,3.940195625,52.99395603,34.53975485,93.4265,0.725335,34.574295,526.439996,38734427.59,3961.610967,420708504.2,2790.37,4221580000,1233.9,751,14.381,342,108.925018,1772756193
12/4/2018,3.85839409,51.45385317,33.82268259,93.4265,0.710276,33.856505,526.439996,36488953.53,3938.589558,406800156.4,2700.06,4515710000,1241.1,474,14.521,65,110.214188,1748116495
12/5/2018,3.808178131,50.36946754,33.38248949,93.4265,0.701032,33.415872,526.439996,37892374.82,3838.106547,365060011.8,,,,,,,102.475555,1990157607
12/6/2018,3.843116911,50.43217685,33.68876284,93.4265,0.707464,33.722452,526.439996,31998005.4,3730.985518,583950137.3,2695.95,5180430000,1238.1,434,14.39,48,91.761055,2310716932
12/7/2018,3.811379211,49.64913077,33.41055016,93.4265,0.701622,33.443961,526.439996,35646900.75,3395.2918,681476293.5,2633.08,4242240000,1246.8,211,14.572,88,93.294563,2554304530
12/8/2018,3.719007818,47.99849231,32.60082253,93.4265,0.684617,32.633423,526.439996,35927585.01,3417.941617,353936043.7,,,,,,,92.159637,1855759401
12/9/2018,3.692926471,47.66187958,32.37219344,93.4265,0.679816,32.404566,526.439996,34804847.98,3506.373009,290538066.8,,,,,,,95.142059,1875567180
12/10/2018,3.692248194,47.65312557,32.36624767,93.4265,0.679691,32.398614,526.439996,35085532.24,3504.152944,298867476.4,2637.72,4162880000,1243.7,131,14.478,42,91.685654,1756437577
12/11/2018,3.638677561,46.9617289,31.8966475,93.4265,0.66983,31.928544,526.439996,33682110.95,3401.230662,277099741.7,2636.78,3963440000,1241.9,117,14.499,221,88.945305,1707497898
12/12/2018,3.597468592,46.42987512,31.53540968,93.4265,0.662244,31.566945,526.439996,36769637.78,3433.095934,259253550.6,2651.07,4029300000,1244.4,84,14.725,162,90.5933,1533050103
12/13/2018,3.580984417,46.21712602,31.3909094,93.4265,0.659209,31.4223,526.439996,40979901.65,3394.848361,290471382.7,2650.54,3978340000,1242.7,194,14.729,47,86.539314,1754475622
12/14/2018,3.712850476,47.91902404,32.54684728,93.4265,0.683484,32.579394,526.439996,41821954.43,3268.020044,299616536,2599.95,4064370000,1237,33,14.513,19,84.308296,1651491877
12/15/2018,3.803509035,49.08908722,33.3415602,93.4265,0.700173,33.374902,526.439996,32278689.66,3212.095651,182729776.3,,,,,,,84.440811,1496176898
12/16/2018,3.749938402,48.39769055,32.87196003,93.4265,0.690311,32.904832,526.439996,44909481.26,3249.985572,168824825.1,,,,,,,85.2621,1565817037
12/17/2018,3.898288636,50.31233767,34.17239819,93.4265,0.71762,34.206571,526.439996,35766529.43,3366.829535,389067768.9,2545.94,4661420000,1247.4,10,14.639,81,95.133827,2101453024
12/18/2018,3.906316377,50.41594579,34.24276936,93.4265,0.719098,34.277012,526.439996,37822407.4,3535.608759,304050161,2546.16,4519190000,1249.2,31,14.585,28,101.112457,2277514076
12/19/2018,3.967101405,51.20045334,34.77561092,93.4265,0.730288,34.810387,526.439996,34268624.16,3775.507448,565382941.6,2506.96,5152830000,1252.1,268,14.702,35,101.268578,2456482115
12/20/2018,3.930383449,50.72656175,34.45374131,93.4265,0.723529,34.488195,526.439996,35537832.46,3952.645817,664951482.8,2467.42,5619780000,1263.6,49,14.753,116,116.216873,3063842618
12/21/2018,3.850486291,49.69538803,33.75336282,93.4265,0.708821,33.787116,526.439996,44422290.57,4002.396178,464793200.3,2416.62,7657890000,1253.8,96,14.583,35,109.496231,2632539990
12/22/2018,3.903407836,50.87500705,34.21727309,95.5389,0.718563,34.25149,526.439996,44676132.24,3888.276609,223533117.2,,,,,,,116.759499,2338772939
12/23/2018,4.100247891,53.91491344,35.94277302,95.5389,0.754798,35.978716,526.439996,38583932.39,4011.217804,219520700.7,,,,,,,130.765259,3579715061
12/24/2018,4.020187506,53.31296489,35.24096368,95.5389,0.74006,35.276205,526.439996,40360824.01,4155.296852,415901993.2,2351.1,2613670000,1267.5,27,14.701,-,140.238007,4370343387
12/25/2018,4.103005623,54.83303316,35.96694729,95.5389,0.755306,36.002914,526.439996,39853140.69,3811.440286,326982340.2,,,,,,,129.844345,3298280609
12/26/2018,4.146047973,55.83406933,36.34425653,95.5389,0.763229,36.380601,526.439996,44168448.91,3822.288769,221282011.6,2467.7,4249740000,1269.2,63,15.004,85,131.865631,2720469126
12/27/2018,4.30605146,58.39287768,37.7468471,95.5389,0.792684,37.784594,526.439996,42391557.29,3762.202934,258880559.5,2488.83,4139010000,1277.3,480,15.191,757,116.575912,2612804378
12/28/2018,4.420745878,60.34705232,38.75225837,95.5389,0.813797,38.791011,526.439996,35030149.14,3747.871723,307835214.7,2485.74,3728440000,1279.9,805,15.326,233,137.647018,3130201009
12/29/2018,4.279738389,58.42217661,37.51618672,95.5389,0.78784,37.553703,526.439996,44676132.24,3909.255386,200520470.2,,,,,,,138.018341,3169029972
12/30/2018,4.279738389,58.42217661,37.51618672,95.5389,0.78784,37.553703,526.439996,43291796.76,3828.876411,179605276.6,,,,,,,139.859451,2660086834
12/31/2018,4.309518681,58.82870367,37.77724076,95.5389,0.793322,37.815018,512.79013,41615985.27,3798.904322,195494872.7,2506.85,3461920000,1278.3,19,15.433,17,133.368256,2358360234
1/1/2019,4.339316723,60.40863128,38.03845039,97.2138,0.798807,38.076489,512.79013,42174589.1,3749.483171,165254021.2,,,,,,,140.819412,2258709868
1/2/2019,4.36573131,60.88440894,38.27000066,94.2656,0.80367,38.308271,512.79013,43291796.76,3866.848952,197051951.4,2510.03,3733160000,1281,149,15.542,91,155.047684,3328240369
1/3/2019,4.343908468,60.70475496,38.07870163,94.2656,0.799653,38.11678,512.79013,41615985.27,3867.694904,149930434.5,2447.89,3858830000,1291.8,10,15.706,7,149.13501,2676164880
1/4/2019,4.323937274,60.54580034,37.90363414,94.2656,0.795976,37.941538,512.79013,45526212.08,3824.353568,158093744.8,2531.94,4234140000,1282.7,34,15.695,12,154.58194,3126192535
1/5/2019,4.472408593,62.6969138,39.20513372,94.2656,0.823308,39.244339,512.79013,39381569.96,3869.554428,132729785.9,,,,,,,155.638596,3338211928
1/6/2019,4.385041082,61.61183742,38.43927013,94.2656,0.807225,38.477709,512.79013,39381569.96,3907.431276,226624925,,,,,,,157.746201,3231294371
1/7/2019,4.35935703,61.36879425,38.21412372,94.2656,0.802497,38.252338,512.79013,47202023.57,4047.752273,172634888.4,2549.69,4133120000,1286.8,2,15.669,34,151.699219,2712108388
1/8/2019,4.422823053,61.19093002,38.77046688,94.2656,0.81418,38.809237,512.79013,45805513.99,4034.009128,252887711.3,2574.41,4120060000,1283.2,54,15.626,27,150.359634,2459808140
1/9/2019,4.476608175,61.93506145,39.24194726,94.2656,0.824081,39.281189,512.79013,43571098.68,4036.964228,210096309.1,2584.96,4088740000,1289.3,102,15.653,15,150.803116,2369241197
1/10/2019,4.480745492,61.99230233,39.27821498,94.2656,0.824843,39.317493,512.79013,41336683.36,3824.562147,385403694.3,2596.64,3721300000,1284.7,-,15.561,22,128.625183,3397734456
1/11/2019,4.476608175,61.93506145,39.24194726,94.2656,0.824081,39.281189,512.79013,38543664.21,3671.551843,206540792.6,2596.26,3447460000,1287.1,11,15.577,43,127.548325,2667585234
1/12/2019,4.373175248,60.50403948,38.33525422,94.2656,0.80504,38.373589,512.79013,38264362.3,3661.234181,97004723.12,,,,,,,125.96653,2212109224
1/13/2019,4.35662598,60.27507596,38.19018334,94.2656,0.801994,38.228374,512.79013,43423390.22,3615.059308,143230958.8,,,,,,,116.897804,2268263944
1/14/2019,4.4174755,61.11694521,38.72359023,94.2656,0.813195,38.762314,512.79013,38609293.98,3614.049355,188693073.8,2582.61,3689370000,1289.1,7,15.609,38,129.068726,2798085735
1/15/2019,4.290190415,59.3559223,37.60780917,94.2656,0.789764,37.645417,512.79013,38901788.64,3671.680451,169128576.2,2610.3,3601180000,1286.2,3,15.546,64,122.032715,2735449164
1/16/2019,4.187924765,57.94104991,36.71134849,94.2656,0.770938,36.74806,512.79013,37146820.73,3634.894105,169221054.5,2616.1,3882180000,1291.6,2,15.564,7,123.547066,2746469340
1/17/2019,4.092760548,56.62442772,35.87713896,94.2656,0.75342,35.913016,512.79013,40364261.89,3631.902077,148414175.2,2635.96,3802410000,1291,10,15.467,27,123.74192,2594091285
1/18/2019,4.078356226,56.42514011,35.75087067,94.2656,0.750768,35.786622,512.79013,38901788.64,3644.76909,98135437.67,2670.71,4009010000,1281.3,3,15.33,14,121.010262,2305389800
1/19/2019,4.08366082,56.49853058,35.79737075,94.2656,0.751745,35.833168,512.79013,45921660.27,3699.588323,129175692.5,,,,,,,124.51902,3048261797
1/20/2019,4.182021005,57.35775128,36.65959613,92.1774,0.769852,36.696256,512.79013,43874197.71,3633.80786,165447917.4,,,,,,,119.474831,2964108269
1/21/2019,4.173324309,56.75817717,36.58336089,92.1774,0.768251,36.619944,512.79013,38024304.68,3562.945085,114606542.1,,,,,,,117.157852,2421720343
1/22/2019,4.152181381,56.05030662,36.39802198,92.1774,0.764358,36.43442,512.79013,42704219.1,3577.962032,171547525.2,2632.9,3923950000,1282.5,7,15.259,16,118.747551,2552507405
1/23/2019,4.19449408,56.16924135,36.76893511,92.1774,0.772148,36.805704,512.79013,47384133.53,3595.279606,121983400.1,2638.7,3358770000,1283.1,14,15.317,10,117.452606,2556952198
1/24/2019,4.330592362,57.53460433,37.96197265,92.1774,0.797201,37.999935,512.79013,40364261.89,3580.067022,99984316.57,2642.33,3449230000,1279.1,1,15.238,7,117.362885,2520843420
1/25/2019,4.317347292,56.91044212,37.84586637,92.1774,0.794763,37.883712,512.79013,43874197.71,3582.231975,105158195.7,2664.76,3821000000,1297.4,-,15.639,7,116.378342,2606881898
1/26/2019,4.376607473,57.25106944,38.36534111,92.1774,0.805672,38.403706,512.79013,40071767.24,3599.459062,105402262.5,,,,,,,116.488739,2412181169
1/27/2019,4.291871513,56.14262543,37.62254569,92.1774,0.790073,37.660168,512.79013,42070546.82,3570.813223,94616853.79,,,,,,,113.405289,2775888287
1/28/2019,4.265495728,55.79759976,37.39133555,92.1774,0.785218,37.428727,512.79013,42201068.25,3465.895847,205346918.9,2643.85,3630820000,1302.4,54,15.709,7,106.589973,3366895505
1/29/2019,4.325996789,56.58902336,37.92168785,92.1774,0.796355,37.95961,512.79013,39310584.12,3425.823916,140315121.4,2640,3518070000,1308.2,213607,15.786,120,105.598213,2900418606
1/30/2019,4.276840401,55.94600115,37.49078295,92.1774,0.787306,37.528274,512.79013,44802503.96,3451.12977,135413069.2,2681.05,3883270000,1309.9,54958,15.88,65,108.907539,2874370355
1/31/2019,4.239445855,55.4568374,37.16298236,92.1774,0.780423,37.200145,512.79013,45669649.2,3452.543195,115715816.9,2704.1,4953800000,1319.7,1970,16.022,64,107.061012,2828796031
2/1/2019,4.293733581,56.46209014,37.63886857,89.034,0.790416,37.676507,512.79013,41622971.42,3444.897727,132196494.8,2706.53,3782490000,1316.9,878,15.88,79,107.609787,2541271519
2/2/2019,4.240564124,56.03553085,37.17278511,89.034,0.780628,37.209958,512.79013,39888680.94,3461.26032,83616765.72,,,,,,,110.43026,2385157838
2/3/2019,4.218207853,56.00083691,36.97681004,89.034,0.776513,37.013787,512.79013,42490116.66,3454.176855,74410552.34,,,,,,,107.492668,2519334757
2/4/2019,4.203545822,56.08360215,36.84828268,89.034,0.773814,36.885131,512.79013,42490116.66,3444.875767,72554088.04,2724.87,3369450000,1314.3,675,15.837,26,107.821602,2491888675
2/5/2019,4.167320018,54.75022628,36.53072727,86.125,0.767145,36.567258,512.79013,47403939.67,3449.797561,75220777.59,2737.7,3597620000,1314.2,362,15.79,10,107.44352,2515863999
2/6/2019,4.239466236,54.73508375,37.16316102,86.125,0.780426,37.200324,512.79013,50294423.8,3404.38301,135542797,2731.61,3486590000,1309.5,358,15.656,13,104.919289,2593048199
2/7/2019,4.271181974,54.13259419,37.44118118,86.125,0.786265,37.478622,512.79013,47114891.26,3399.01889,85806279.55,2706.05,4114040000,1309.4,203,15.675,6,104.535301,2326764622
2/8/2019,4.269866286,52.86722452,37.42964786,86.125,0.786023,37.467078,512.79013,43357261.9,3491.224485,299616056.2,2707.88,3649510000,1313.7,122,15.773,2,119.267746,3656841347
2/9/2019,4.274311668,51.77937422,37.46861608,86.125,0.786841,37.506085,512.79013,41018987.3,3644.202907,89044638,,,,,,,119.430885,2884650400
2/10/2019,4.27220496,50.66308141,37.45014868,86.125,0.786453,37.487599,512.79013,43691361.64,3637.563383,96447858.11,,,,,,,124.806488,3148766590
2/11/2019,4.26904039,49.46332289,37.42240806,86.125,0.785871,37.45983,512.79013,38568926.14,3627.316813,130098674,2709.8,3395330000,1307,119,15.657,2,121.298393,3222473887
2/12/2019,4.233601567,50.10846643,37.11175134,89.034,0.779347,37.148863,512.79013,46101919.52,3611.72408,148887119.1,2744.73,3843020000,1309.2,109,15.66,-,122.572289,3149576429
2/13/2019,4.23705428,51.41043022,37.14201782,89.034,0.779982,37.17916,512.79013,42486082.7,3615.488879,130718427.7,2753.03,3684910000,1310.8,143,15.624,30,122.553604,3386585799
2/14/2019,4.150798309,51.57400635,36.38589798,89.034,0.764104,36.422284,512.79013,38267606.4,3604.983423,103637905.4,2745.73,3845390000,1309.8,858,15.5,-,121.390205,3331701628
2/15/2019,4.048552238,51.43683879,35.48960892,89.034,0.745282,35.525099,512.79013,45197960.32,3607.391397,116206764.9,2775.6,3648680000,1318.1,190,15.723,2,122.100388,3021741615
2/16/2019,4.073464153,51.7254812,35.70798677,86.125,0.749868,35.743695,512.79013,47909837.94,3625.826273,78300132.62,,,,,,,123.260216,2905833287
2/17/2019,4.187794481,54.36161883,36.71020642,89.034,0.770914,36.746917,512.79013,46704559,3621.737436,127123521,,,,,,,133.598877,4236081130
2/18/2019,4.249924335,56.35994438,37.25483672,89.034,0.782352,37.292092,512.79013,47005878.73,3787.327736,354243383.8,,,,,,,146.098373,5387525773
2/19/2019,4.367966833,57.95859429,38.28959726,89.034,0.804082,38.327887,512.79013,39171565.61,3924.627587,273722670,2779.76,3535270000,1340.1,390,15.947,-,145.346191,5310842625
2/20/2019,4.271004652,56.64543517,37.43962678,89.034,0.786232,37.477066,512.79013,35857048.52,3937.904063,186697408.3,2784.7,3904830000,1343.3,581,16.157,2,149.554337,4500094965
2/21/2019,4.178256576,55.38934769,36.62659714,89.034,0.769159,36.663224,512.79013,48813797.14,3935.807729,167790764.4,2774.88,3598260000,1323.5,414,15.791,12,146.130844,3995766856
2/22/2019,4.325808998,57.3876506,37.92004168,89.034,0.796321,37.957962,512.79013,43088722.17,3952.585808,151208308.8,2792.67,3429350000,1329.2,718,15.908,12,149.092453,3731099284
2/23/2019,4.316958384,58.46458057,37.84245719,89.034,0.794692,37.8803,512.79013,41298258.3,4003.678045,219174203.1,,,,,,,158.795425,4519468458
2/24/2019,4.224491527,57.21230165,37.03189273,89.034,0.77767,37.068925,512.79013,43162133.91,4010.161548,361234738.1,,,,,,,135.852661,5957715043
2/25/2019,4.174928229,56.54106575,36.59742086,89.034,0.768546,36.634018,512.79013,48595129.79,3823.315448,161375416,2796.11,3860260000,1325.9,185,15.825,1,139.822861,4914392068
2/26/2019,4.197162807,56.84218872,36.79232917,89.034,0.772639,36.829121,512.79013,42558467.71,3829.087251,106090864.9,2793.9,3676200000,1325.1,939,15.827,60807,138.089676,3791292839
2/27/2019,4.244549098,57.4839414,37.2077174,89.034,0.781362,37.244925,512.79013,45274965.64,3825.701944,156875926.1,2792.38,3771790000,1317.7,604,15.672,17247,136.125961,4469776860
2/28/2019,4.376316817,59.26847201,38.36279322,89.034,0.805619,38.401156,512.79013,48896962.9,3842.830526,163011305.7,2784.49,4445780000,1312.8,141,15.538,1031,136.746246,4535438953
3/1/2019,4.377480872,59.28423682,38.37299733,89.034,0.805833,38.41137,512.79013,39841969.77,3845.12897,89936402.15,2803.69,3994950000,1296.4,110,15.169,585,136.443619,3756124824
3/2/2019,4.332056127,58.66904935,37.97480401,89.034,0.797471,38.012779,512.79013,44067633.23,3837.018006,63193723.89,,,,,,,134.206955,3747176425
3/3/2019,4.370766567,59.19330496,38.31413973,89.034,0.804597,38.352454,512.79013,41351135.29,3834.874542,53321887.65,,,,,,,132.24942,3454374053
3/4/2019,4.345428773,58.85015515,38.09202863,89.034,0.799933,38.130121,512.79013,44973132.54,3759.11811,135448302,2792.81,3949730000,1284.8,28,15.017,317,127.774124,4008171341
3/5/2019,4.294753187,58.16385552,37.64780643,89.034,0.790604,37.685454,512.79013,38634637.35,3798.051531,147969512.5,2789.65,3631380000,1282,114,15.02,222,137.822388,4764849990
3/6/2019,4.239853701,57.42035162,37.16655755,89.034,0.780498,37.203724,512.79013,42860300.81,3866.879478,115827098.1,2771.45,3800180000,1284.9,14,15.003,25,138.789352,4589054219
3/7/2019,4.206069511,56.96281222,36.87040533,89.034,0.774279,36.907276,512.79013,44067633.23,3888.510862,126643337.2,2748.93,3932150000,1283.8,11,14.96,8,138.0345,4339206292
3/8/2019,4.138501129,56.04773342,36.27810089,89.034,0.76184,36.314379,512.79013,41652968.39,3899.770783,140593072.4,2743.07,3424300000,1297,10,15.272,11,135.127075,4678816794
3/9/2019,4.163838922,56.39088323,36.50021199,89.034,0.766504,36.536712,512.79013,41045042.97,3918.477867,100576412.3,,,,,,,137.965332,5011918715
3/10/2019,4.121539778,55.81802579,36.12941769,89.034,0.758718,36.165547,512.79013,42839445.35,3919.257508,63350641.38,,,1288.8,9,15.197,16,136.758682,4578438499
3/11/2019,4.142362659,56.10003013,36.31195107,89.034,0.762551,36.348263,512.79013,43141131.59,3891.991132,108595620.4,2783.3,3764850000,1296.3,1,15.338,23,133.83403,4689807419
3/12/2019,4.116731053,55.75290122,36.08726441,89.034,0.757833,36.123352,512.79013,40727641.71,3878.675424,113591171.7,2791.52,3432340000,1307.5,-,15.381,110,134.442886,4709988000
3/13/2019,4.146014323,56.14948464,36.34396156,89.034,0.763223,36.380306,512.79013,46761366.41,3885.078401,91869414.84,2810.92,3782250000,1293.4,1,15.101,20,133.263077,4265162099
3/14/2019,4.200594812,56.88866837,36.82241412,89.034,0.773271,36.859237,512.79013,46157993.94,3881.063335,117129982,2808.48,3505670000,1301.8,26,15.253,5,133.711594,4476532147
3/15/2019,4.229841705,57.28475913,37.07879239,89.034,0.778655,37.115871,512.79013,49174856.29,3908.780945,111137813.7,2822.48,5969780000,,,,,137.691788,4506861856
3/16/2019,4.335080992,58.71001511,38.00131998,89.034,0.798028,38.039321,512.79013,44046190.29,4006.524057,154092166.4,,,,,,,142.398178,4839003569
3/17/2019,4.377080728,59.27881767,38.36948966,89.034,0.805759,38.407859,512.79013,48571483.82,3992.620457,57723156.66,,,1300.3,8,15.251,-,140.000549,3827157729
3/18/2019,4.469841543,61.11601281,39.18263097,90.6799,0.822835,39.221814,512.79013,52493404.87,3998.086827,97768382.65,2832.94,3620770000,1305,20,15.301,21,139.374603,4551739879
3/19/2019,4.614267135,63.69981174,40.44866571,90.6799,0.849422,40.489114,512.79013,48571483.82,4007.019223,100041813.7,2832.57,3650740000,1300.5,2,15.245,94,140.519196,4251488129
3/20/2019,4.736574252,65.93715254,41.52080989,90.6799,0.871937,41.562331,512.79013,43141131.59,4026.366091,125496122.8,2824.23,3779160000,1306.1,-,15.372,3,140.686356,4664134462
3/21/2019,4.697080622,65.91827552,41.17460873,90.6799,0.864667,41.215783,512.79013,48571483.82,4031.079442,162348765.3,2854.88,3612620000,1311.6,-,15.345,-,136.636063,5087247796
3/22/2019,4.743410735,67.12665953,41.5807385,90.6799,0.873196,41.622319,512.79013,43744504.06,4004.620938,77748822.15,2800.71,4253730000,,,,,137.181442,4490899266
3/23/2019,4.67874797,66.77413374,41.0139047,90.6799,0.861292,41.054919,512.79013,47490106.99,4005.790326,63702416.4,,,,,,,138.239868,4436568613
3/24/2019,4.740314841,68.17685857,41.55359989,90.6799,0.872626,41.595153,512.79013,46933020.83,3994.644743,54010821.73,,,1321.9,19,15.507,6,136.986923,4266845458
3/25/2019,4.716966716,67.84105771,41.34893023,90.6799,0.868328,41.390279,512.79013,42493410.75,3975.581368,115223656.9,2798.36,3406110000,1314.3,1,15.371,45,135.031021,4480516753
3/26/2019,4.574469769,65.791617,40.09980199,90.6799,0.842096,40.139902,512.79013,47250135.84,3934.191126,79340292.87,2818.46,3288570000,1309.9,206263,15.239,375,135.460358,4499271679
3/27/2019,4.555640222,65.5208039,39.93474219,90.6799,0.83863,39.974677,512.79013,46298790.82,4015.811509,130715451.1,2805.37,3422400000,1289.8,87798,14.921,343,140.988159,5228240093
3/28/2019,4.600636483,66.1679558,40.32917941,90.6799,0.846913,40.369509,512.79013,46615905.83,4031.998784,86616227.06,2815.44,3185460000,1293,1265,15.06,23,139.416473,4163212475
3/29/2019,4.57276978,65.76716717,40.08489989,90.6799,0.841783,40.124985,512.79013,44078985.78,4081.48414,153020120.1,2834.4,3752520000,,,,,142.497421,5125602702
3/30/2019,4.577536303,65.83572096,40.12668323,90.6799,0.84266,40.16681,512.79013,44078985.78,4105.514233,93815990.83,,,,,,,142.092682,5144662127
3/31/2019,4.527829093,65.12081456,39.69094983,90.6799,0.83351,39.730641,512.79013,43127640.77,4109.951256,48337838.78,,,1288.4,675,15.051,55,141.514099,4249050197
4/1/2019,4.472479825,64.34092039,39.20575815,90.5141,0.823321,39.244964,512.79013,49787055.88,4144.872782,135535933.7,2867.19,3560090000,1290,525,15.018,36,141.830322,4611999536
4/2/2019,4.575115864,65.83572096,40.10546566,90.5141,0.842215,40.145571,512.79013,45030330.8,4662.732114,806957919.7,2867.24,3267210000,1289.9,172,15.059,2,163.961746,9826645698
4/3/2019,4.542311346,65.38078611,39.81790126,90.5141,0.836176,39.857719,512.79013,44396100.79,5030.041608,786903598,2873.4,3570000000,1289,269,15.041,-,161.458801,10622456246
4/4/2019,4.514041928,64.99083903,39.57009154,90.5141,0.830972,39.609662,512.79013,50104170.89,4979.450136,347447353.7,2879.39,3038740000,1290.4,181,15.043,-,158.052536,7953123529
4/5/2019,4.562443918,65.70574543,39.99438338,90.5141,0.839882,40.034378,512.79013,44081037.56,4993.767039,251002249.4,2892.74,3155970000,,,,,165.514847,7531316908
4/6/2019,4.561373884,65.70687262,39.98500347,90.5141,0.839685,40.024988,512.79013,44809649.52,5055.338429,256241218.2,,,,,,,165.947205,7167016221
4/7/2019,4.570617415,65.85660476,40.06603226,90.5141,0.841387,40.106098,512.79013,47034242.04,5142.989566,225273876.1,,,1297.1,63,15.173,-,174.531647,7596176020
4/8/2019,4.626183505,66.65723927,40.55312461,90.5141,0.851616,40.593678,512.79013,41949459.12,5248.352934,329636767.6,2895.77,3056460000,1303.5,30,15.168,1,180.25882,9304964610
4/9/2019,4.53396396,66.38425106,39.74472807,93.4357,0.834639,39.784473,512.79013,47034242.04,5233.279266,230886770.3,2878.2,3032480000,1309.1,66,15.201,18,176.114578,7632529578
4/10/2019,4.584060881,68.289827,40.18387768,93.4357,0.843861,40.224062,512.79013,49894432.44,5282.79517,324034271.6,2888.21,3092230000,1288.6,420,14.824,1,177.337479,7856924879
4/11/2019,4.708938534,71.48757586,41.27855519,96.4667,0.86685,41.319834,512.79013,47987638.84,5137.460714,358228139.4,2888.32,2970650000,1290.6,607,14.92,3,165.497025,7859383417
4/12/2019,4.742970782,73.23809471,41.57688188,99.0194,0.873115,41.618459,512.79013,42902855.92,5066.045081,197856323.8,2907.41,3726050000,,,,,164.736328,6237185309
4/13/2019,4.783506163,74.94879048,41.93221502,99.0194,0.880577,41.974147,512.79013,38771469.79,5105.117248,110641955.7,,,,,,,164.513351,4959301561
4/14/2019,4.749442574,75.47612197,41.63361361,99.0194,0.874306,41.675247,512.79013,46080845.25,5101.907131,97416955.92,,,1286.8,523,14.948,-,167.838516,4846298303
4/15/2019,4.797471225,77.37823789,42.05463276,99.0194,0.883147,42.096687,512.79013,46080845.25,5139.187733,194706406.5,2905.58,3114530000,1272.6,643,14.891,-,161.574173,5672311824
4/16/2019,4.89856315,78.98915148,42.94080457,99.0194,0.901757,42.983745,512.79013,43856252.72,5118.300603,185034141.5,2907.06,3403120000,1272.2,308,14.921,-,167.623444,5180105341
4/17/2019,4.89038398,78.83922582,42.86910597,99.0194,0.900251,42.911975,512.79013,47352040.98,5233.51079,171755635.1,2900.45,3648100000,1271.9,27,14.937,1,166.95076,5596102715
4/18/2019,4.870838498,78.40264332,42.69777028,99.0194,0.896653,42.740468,512.79013,48305437.78,5277.144557,169925939.2,2905.03,3507100000,,,,,173.814026,6971581464
4/19/2019,4.875783529,78.48224019,42.74111842,99.0194,0.897563,42.78386,512.79013,41631660.19,5271.799065,144961322.5,,,,,,,173.708435,6541053061
4/20/2019,4.856003405,78.1638527,42.56772585,99.0194,0.893922,42.610294,512.79013,51199133.02,5323.64016,114815810.4,,,,,,,173.751266,6142567812
4/21/2019,5.049225282,81.27401657,44.26150882,99.0194,0.929492,44.30577,512.79013,42318655.54,5300.67123,125292892.1,,,1273.5,147,14.957,-,170.046524,6005571688
4/22/2019,4.990686259,80.33175291,43.74835575,99.0194,0.918715,43.792104,512.79013,36634060.02,5331.528519,229863608.7,2907.97,3010130000,1269.3,206,14.773,-,171.874664,6094878077
4/23/2019,4.843693732,77.96571209,42.45981926,99.0194,0.891656,42.502279,512.79013,51477170.55,5542.421477,349851790.5,2933.68,3674480000,1275.5,518,14.898,-,171.4478,7097827092
4/24/2019,4.962276449,79.87445911,43.49931535,99.0194,0.913486,43.542815,512.79013,45160953.3,5498.432983,319406260.1,2927.25,3468480000,1275.8,95,14.861,1,165.826096,7351304156
4/25/2019,4.928184054,79.32569653,43.20046142,99.0194,0.90721,43.243662,512.79013,47687440.2,5439.003725,367506119,2926.17,3440010000,1284.9,804,15.002,78208,154.459396,6820332362
